"","X","Units","Month","Section","WC","WC_int","elev_mean","slope_mean","contr_max_km2","stream_sum","recur_mean","occur_mean","ext_sum","Dist_fromLast","Dist_toNext","Dam","mapbio_maj","mb_forest_","mb_savan_m","mb_grass_m","mb_past_me","mb_agri_me","mb_water_m","mb_crops_m","acm30","api30","Level","Vol_hm3","dV_hm3","PSndvi_mean","PSndwi_mean"
"10606",10606,88350,5,"ARO","Dry",1,450.74,0.02,818.0296875,7,0,0,0,645.1429554,1678.581503,0,15,0,0,0,1,0,0,0,25.654,15.70013972,441.81,5.54,0,0.776077064,-0.708584216
"10607",10607,88350,6,"ARO","Dry",1,450.74,0.02,818.0296875,7,0,0,0,645.1429554,1678.581503,0,15,0,0,0,1,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.784473013,-0.725690117
"10608",10608,88350,11,"ARO","Dry",1,450.74,0.02,818.0296875,7,0,0,0,645.1429554,1678.581503,0,15,0,0,0,1,0,0,0,122.2,109.186,441.18,4.78,0.05,0.313844135,-0.475760763
"10611",10611,88400,4,"ARO","NotDet",2,450.21,0.02,818.0303125,12,0,0,0,684.5026642,1694.393839,0,15,0,0.111111111,0,0.888888889,0,0,0,134.366,48.93342858,441.95,5.7,0,0.837802208,-0.75500699
"10612",10612,88400,5,"ARO","NotDet",2,450.21,0.02,818.0303125,12,0,0,0,684.5026642,1694.393839,0,15,0,0.111111111,0,0.888888889,0,0,0,25.654,15.70013972,441.81,5.54,0,0.772542728,-0.709180098
"10613",10613,88400,6,"ARO","NotDet",2,450.21,0.02,818.0303125,12,0,0,0,684.5026642,1694.393839,0,15,0,0.111111111,0,0.888888889,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.757453992,-0.712025646
"10614",10614,88400,11,"ARO","Dry",1,450.21,0.02,818.0303125,12,0,0,0,684.5026642,1694.393839,0,15,0,0.111111111,0,0.888888889,0,0,0,122.2,109.186,441.18,4.78,0.05,0.363301966,-0.505899666
"10617",10617,88450,4,"ARO","Dry",1,451.56,0.03,818.2260938,11,0,0,0,732.5057841,1687.785706,0,15,0,0.444444444,0,0.555555556,0,0,0,134.366,48.93342858,441.95,5.7,0,0.8444074,-0.761666016
"10618",10618,88450,5,"ARO","NotDet",2,451.56,0.03,818.2260938,11,0,0,0,732.5057841,1687.785706,0,15,0,0.444444444,0,0.555555556,0,0,0,25.654,15.70013972,441.81,5.54,0,0.788052665,-0.718857345
"10619",10619,88450,6,"ARO","NotDet",2,451.56,0.03,818.2260938,11,0,0,0,732.5057841,1687.785706,0,15,0,0.444444444,0,0.555555556,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.770513126,-0.719915788
"10620",10620,88450,11,"ARO","Dry",1,451.56,0.03,818.2260938,11,0,0,0,732.5057841,1687.785706,0,15,0,0.444444444,0,0.555555556,0,0,0,122.2,109.186,441.18,4.78,0.05,0.385538205,-0.513773022
"10623",10623,88500,4,"ARO","Dry",1,453,0.04,818.2446875,9,0,0,0,780.6605266,1665.654851,0,15,0,0.375,0,0.625,0,0,0,134.366,48.93342858,441.95,5.7,0,0.838283078,-0.753569144
"10624",10624,88500,5,"ARO","NotDet",2,453,0.04,818.2446875,9,0,0,0,780.6605266,1665.654851,0,15,0,0.375,0,0.625,0,0,0,25.654,15.70013972,441.81,5.54,0,0.749576963,-0.69776244
"10625",10625,88500,6,"ARO","NotDet",2,453,0.04,818.2446875,9,0,0,0,780.6605266,1665.654851,0,15,0,0.375,0,0.625,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.737523548,-0.698227749
"10626",10626,88500,11,"ARO","Dry",1,453,0.04,818.2446875,9,0,0,0,780.6605266,1665.654851,0,15,0,0.375,0,0.625,0,0,0,122.2,109.186,441.18,4.78,0.05,0.37848929,-0.505943627
"10629",10629,88550,4,"ARO","Dry",1,453.09,0.02,818.2467188,7,0,0,0,824.6808309,1633.934386,0,15,0,0.333333333,0,0.555555556,0.111111111,0,0,134.366,48.93342858,441.95,5.7,0,0.817140216,-0.728659042
"10630",10630,88550,5,"ARO","Dry",1,453.09,0.02,818.2467188,7,0,0,0,824.6808309,1633.934386,0,15,0,0.333333333,0,0.555555556,0.111111111,0,0,25.654,15.70013972,441.81,5.54,0,0.677298546,-0.65227955
"10631",10631,88550,6,"ARO","Dry",1,453.09,0.02,818.2467188,7,0,0,0,824.6808309,1633.934386,0,15,0,0.333333333,0,0.555555556,0.111111111,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.682281654,-0.662427012
"10632",10632,88550,11,"ARO","Dry",1,453.09,0.02,818.2467188,7,0,0,0,824.6808309,1633.934386,0,15,0,0.333333333,0,0.555555556,0.111111111,0,0,122.2,109.186,441.18,4.78,0.05,0.33695782,-0.481851347
"10635",10635,88600,4,"ARO","Dry",1,452.96,0,818.3,8,0,0,0,856.7880367,1590.219046,0,15,0,0,0,0.75,0.25,0,0,134.366,48.93342858,441.95,5.7,0,0.839781841,-0.735053621
"10636",10636,88600,5,"ARO","Dry",1,452.96,0,818.3,8,0,0,0,856.7880367,1590.219046,0,15,0,0,0,0.75,0.25,0,0,25.654,15.70013972,441.81,5.54,0,0.698005263,-0.658414305
"10637",10637,88600,6,"ARO","Dry",1,452.96,0,818.3,8,0,0,0,856.7880367,1590.219046,0,15,0,0,0,0.75,0.25,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.698510039,-0.6733609
"10638",10638,88600,11,"ARO","Dry",1,452.96,0,818.3,8,0,0,0,856.7880367,1590.219046,0,15,0,0,0,0.75,0.25,0,0,122.2,109.186,441.18,4.78,0.05,0.321883713,-0.47525119
"10641",10641,88650,4,"ARO","Dry",1,452.92,0.01,818.3015625,7,0,0,0,892.9062199,1550.670852,0,15,0,0,0,0.666666667,0.333333333,0,0,134.366,48.93342858,441.95,5.7,0,0.85492814,-0.745040451
"10642",10642,88650,5,"ARO","Dry",1,452.92,0.01,818.3015625,7,0,0,0,892.9062199,1550.670852,0,15,0,0,0,0.666666667,0.333333333,0,0,25.654,15.70013972,441.81,5.54,0,0.73261478,-0.675524635
"10643",10643,88650,6,"ARO","Dry",1,452.92,0.01,818.3015625,7,0,0,0,892.9062199,1550.670852,0,15,0,0,0,0.666666667,0.333333333,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.716687658,-0.686501364
"10644",10644,88650,11,"ARO","Dry",1,452.92,0.01,818.3015625,7,0,0,0,892.9062199,1550.670852,0,15,0,0,0,0.666666667,0.333333333,0,0,122.2,109.186,441.18,4.78,0.05,0.343339261,-0.488566065
"10647",10647,88700,4,"ARO","Dry",1,452.39,0.03,818.305625,8,0,0,0,936.8481025,1519.31792,0,21,0,0,0.111111111,0.333333333,0.555555556,0,0,134.366,48.93342858,441.95,5.7,0,0.85825186,-0.748983158
"10648",10648,88700,5,"ARO","Dry",1,452.39,0.03,818.305625,8,0,0,0,936.8481025,1519.31792,0,21,0,0,0.111111111,0.333333333,0.555555556,0,0,25.654,15.70013972,441.81,5.54,0,0.753626875,-0.687139693
"10649",10649,88700,6,"ARO","Dry",1,452.39,0.03,818.305625,8,0,0,0,936.8481025,1519.31792,0,21,0,0,0.111111111,0.333333333,0.555555556,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.749176904,-0.702789532
"10650",10650,88700,11,"ARO","Dry",1,452.39,0.03,818.305625,8,0,0,0,936.8481025,1519.31792,0,21,0,0,0.111111111,0.333333333,0.555555556,0,0,122.2,109.186,441.18,4.78,0.05,0.365503285,-0.501498322
"10653",10653,88750,4,"ARO","Dry",1,450.94,0,818.33625,8,0,0,0,974.9595181,1481.265234,0,21,0,0,0,0.125,0.875,0,0,134.366,48.93342858,441.95,5.7,0,0.855299288,-0.74926876
"10654",10654,88750,5,"ARO","Dry",1,450.94,0,818.33625,8,0,0,0,974.9595181,1481.265234,0,21,0,0,0,0.125,0.875,0,0,25.654,15.70013972,441.81,5.54,0,0.766078549,-0.691823185
"10655",10655,88750,6,"ARO","Dry",1,450.94,0,818.33625,8,0,0,0,974.9595181,1481.265234,0,21,0,0,0,0.125,0.875,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.770678926,-0.714874446
"10656",10656,88750,11,"ARO","Dry",1,450.94,0,818.33625,8,0,0,0,974.9595181,1481.265234,0,21,0,0,0,0.125,0.875,0,0,122.2,109.186,441.18,4.78,0.05,0.34215636,-0.489581985
"10659",10659,88800,4,"ARO","Partially",3,449.87,0,818.340625,7,0,0,0,1016.713935,1446.110358,0,15,0,0,0,0.5,0.5,0,0,134.366,48.93342858,441.95,5.7,0,0.846813561,-0.744224728
"10660",10660,88800,5,"ARO","Dry",1,449.87,0,818.340625,7,0,0,0,1016.713935,1446.110358,0,15,0,0,0,0.5,0.5,0,0,25.654,15.70013972,441.81,5.54,0,0.759774959,-0.686334076
"10661",10661,88800,6,"ARO","Dry",1,449.87,0,818.340625,7,0,0,0,1016.713935,1446.110358,0,15,0,0,0,0.5,0.5,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.757795816,-0.705436996
"10662",10662,88800,11,"ARO","Dry",1,449.87,0,818.340625,7,0,0,0,1016.713935,1446.110358,0,15,0,0,0,0.5,0.5,0,0,122.2,109.186,441.18,4.78,0.05,0.349664657,-0.491019668
"10665",10665,88850,4,"ARO","Partially",3,449.54,0,818.3479688,6,0,0,0,1056.319145,1409.033634,0,15,0,0.25,0,0.375,0.375,0,0,134.366,48.93342858,441.95,5.7,0,0.859100132,-0.758932599
"10666",10666,88850,5,"ARO","Dry",1,449.54,0,818.3479688,6,0,0,0,1056.319145,1409.033634,0,15,0,0.25,0,0.375,0.375,0,0,25.654,15.70013972,441.81,5.54,0,0.788830391,-0.704740606
"10667",10667,88850,6,"ARO","NotDet",2,449.54,0,818.3479688,6,0,0,0,1056.319145,1409.033634,0,15,0,0.25,0,0.375,0.375,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.754489943,-0.698955551
"10668",10668,88850,11,"ARO","Dry",1,449.54,0,818.3479688,6,0,0,0,1056.319145,1409.033634,0,15,0,0.25,0,0.375,0.375,0,0,122.2,109.186,441.18,4.78,0.05,0.421381809,-0.527017396
"10671",10671,88900,4,"ARO","Partially",3,450.29,0,818.354375,6,0,0,0,1076.522324,1360.431907,0,4,0,0.5,0,0.125,0.375,0,0,134.366,48.93342858,441.95,5.7,0,0.871899199,-0.766160064
"10672",10672,88900,5,"ARO","Wet",4,450.29,0,818.354375,6,0,0,0,1076.522324,1360.431907,0,4,0,0.5,0,0.125,0.375,0,0,25.654,15.70013972,441.81,5.54,0,0.806559343,-0.714740953
"10673",10673,88900,6,"ARO","NotDet",2,450.29,0,818.354375,6,0,0,0,1076.522324,1360.431907,0,4,0,0.5,0,0.125,0.375,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.759679403,-0.703567851
"10674",10674,88900,11,"ARO","Dry",1,450.29,0,818.354375,6,0,0,0,1076.522324,1360.431907,0,4,0,0.5,0,0.125,0.375,0,0,122.2,109.186,441.18,4.78,0.05,0.445109709,-0.537311828
"10677",10677,88950,4,"ARO","Wet",4,451.32,0.02,818.3548438,6,0,0,0,1085.266685,1311.251039,0,4,0,0.555555556,0,0,0.444444444,0,0,134.366,48.93342858,441.95,5.7,0,0.877373525,-0.770845308
"10678",10678,88950,5,"ARO","Wet",4,451.32,0.02,818.3548438,6,0,0,0,1085.266685,1311.251039,0,4,0,0.555555556,0,0,0.444444444,0,0,25.654,15.70013972,441.81,5.54,0,0.811596868,-0.722027344
"10679",10679,88950,6,"ARO","NotDet",2,451.32,0.02,818.3548438,6,0,0,0,1085.266685,1311.251039,0,4,0,0.555555556,0,0,0.444444444,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.753915167,-0.703884903
"10680",10680,88950,11,"ARO","Dry",1,451.32,0.02,818.3548438,6,0,0,0,1085.266685,1311.251039,0,4,0,0.555555556,0,0,0.444444444,0,0,122.2,109.186,441.18,4.78,0.05,0.405650633,-0.515945396
"10683",10683,89000,4,"ARO","Partially",3,450.96,0.01,818.5915625,10,0,0,0,1086.362043,1264.941515,0,4,0,0.75,0,0,0.25,0,0,134.366,48.93342858,441.95,5.7,0,0.874406145,-0.774758358
"10684",10684,89000,5,"ARO","Dry",1,450.96,0.01,818.5915625,10,0,0,0,1086.362043,1264.941515,0,4,0,0.75,0,0,0.25,0,0,25.654,15.70013972,441.81,5.54,0,0.812291469,-0.728509543
"10685",10685,89000,6,"ARO","NotDet",2,450.96,0.01,818.5915625,10,0,0,0,1086.362043,1264.941515,0,4,0,0.75,0,0,0.25,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.749822138,-0.704292973
"10686",10686,89000,11,"ARO","Dry",1,450.96,0.01,818.5915625,10,0,0,0,1086.362043,1264.941515,0,4,0,0.75,0,0,0.25,0,0,122.2,109.186,441.18,4.78,0.05,0.367932261,-0.499581358
