"","Units","date","elev_mean","Dist_fromLast","Dist_toNext","contr_max_km2","SENTmndwi_mean"
"18451",76850,"21/08/2022",493.6666667,1650.389491,2223.948053,653.9973438,-0.331970781
"18452",76850,"27/06/2022",493.6666667,1650.389491,2223.948053,653.9973438,-0.252614029412028
"18453",76850,"05/10/2022",493.6666667,1650.389491,2223.948053,653.9973438,-0.36395715
"18454",76850,"01/08/2022",493.6666667,1650.389491,2223.948053,653.9973438,-0.318102616
"18455",76850,"30/10/2022",493.6666667,1650.389491,2223.948053,653.9973438,-0.3681976
"18456",76850,"12/07/2022",493.6666667,1650.389491,2223.948053,653.9973438,-0.282866269
"18457",76900,"20/09/2022",490.5,1651.588638,2207.446549,654.0040625,-0.369531895
"18458",76900,"11/08/2022",490.5,1651.588638,2207.446549,654.0040625,-0.337262524
"18459",76900,"23/05/2022",490.5,1651.588638,2207.446549,654.0040625,-0.234633558
"18460",76900,"21/08/2022",490.5,1651.588638,2207.446549,654.0040625,-0.34815301
"18461",76900,"01/08/2022",490.5,1651.588638,2207.446549,654.0040625,-0.333612846
"18462",76900,"27/06/2022",490.5,1651.588638,2207.446549,654.0040625,-0.273175529859684
"18463",76900,"22/07/2022",490.5,1651.588638,2207.446549,654.0040625,-0.324376337
"18464",76900,"05/09/2022",490.5,1651.588638,2207.446549,654.0040625,-0.357362672
"18465",76900,"31/08/2022",490.5,1651.588638,2207.446549,654.0040625,-0.342445494
"18466",76900,"12/07/2022",490.5,1651.588638,2207.446549,654.0040625,-0.299541314
"18467",76900,"30/10/2022",490.5,1651.588638,2207.446549,654.0040625,-0.37768245
"18468",76900,"05/10/2022",490.5,1651.588638,2207.446549,654.0040625,-0.379350458
"18469",76950,"11/08/2022",488.625,1655.65666,2190.664258,656.6590625,-0.346988848
"18470",76950,"01/08/2022",488.625,1655.65666,2190.664258,656.6590625,-0.343209013
"18471",76950,"22/07/2022",488.625,1655.65666,2190.664258,656.6590625,-0.334913772
"18472",76950,"20/09/2022",488.625,1655.65666,2190.664258,656.6590625,-0.373928968
"18473",76950,"05/09/2022",488.625,1655.65666,2190.664258,656.6590625,-0.364345993
"18474",76950,"05/10/2022",488.625,1655.65666,2190.664258,656.6590625,-0.383402455
"18475",76950,"23/05/2022",488.625,1655.65666,2190.664258,656.6590625,-0.251000862
"18476",76950,"21/08/2022",488.625,1655.65666,2190.664258,656.6590625,-0.356285982
"18477",76950,"27/06/2022",488.625,1655.65666,2190.664258,656.6590625,-0.288851174597557
"18478",76950,"31/08/2022",488.625,1655.65666,2190.664258,656.6590625,-0.349625992
"18479",76950,"12/07/2022",488.625,1655.65666,2190.664258,656.6590625,-0.31278818
"18480",76950,"30/10/2022",488.625,1655.65666,2190.664258,656.6590625,-0.383881126
"18481",77000,"20/09/2022",488.625,1660.391653,2175.732563,656.6595313,-0.378147525
"18482",77000,"27/06/2022",488.625,1660.391653,2175.732563,656.6595313,-0.302448339760303
"18483",77000,"22/07/2022",488.625,1660.391653,2175.732563,656.6595313,-0.346993023
"18484",77000,"21/08/2022",488.625,1660.391653,2175.732563,656.6595313,-0.363988754
"18485",77000,"01/08/2022",488.625,1660.391653,2175.732563,656.6595313,-0.353867501
"18486",77000,"23/05/2022",488.625,1660.391653,2175.732563,656.6595313,-0.263430095
"18487",77000,"31/08/2022",488.625,1660.391653,2175.732563,656.6595313,-0.356094984
"18488",77000,"11/08/2022",488.625,1660.391653,2175.732563,656.6595313,-0.356337479
"18489",77000,"12/07/2022",488.625,1660.391653,2175.732563,656.6595313,-0.325566819
"18490",77000,"30/10/2022",488.625,1660.391653,2175.732563,656.6595313,-0.383487926
"18491",77000,"05/09/2022",488.625,1660.391653,2175.732563,656.6595313,-0.369644891
"18492",77000,"05/10/2022",488.625,1660.391653,2175.732563,656.6595313,-0.386622278
"18493",77050,"20/09/2022",489.125,1674.444237,2154.278085,656.6603125,-0.375982336
"18494",77050,"31/08/2022",489.125,1674.444237,2154.278085,656.6603125,-0.35355353
"18495",77050,"22/07/2022",489.125,1674.444237,2154.278085,656.6603125,-0.3425525
"18496",77050,"27/06/2022",489.125,1674.444237,2154.278085,656.6603125,-0.297109400232633
"18497",77050,"30/10/2022",489.125,1674.444237,2154.278085,656.6603125,-0.382616885
"18498",77050,"05/10/2022",489.125,1674.444237,2154.278085,656.6603125,-0.384030455
"18499",77050,"01/08/2022",489.125,1674.444237,2154.278085,656.6603125,-0.349887117
"18500",77050,"21/08/2022",489.125,1674.444237,2154.278085,656.6603125,-0.359708753
"18501",77050,"05/09/2022",489.125,1674.444237,2154.278085,656.6603125,-0.366407079
"18502",77050,"11/08/2022",489.125,1674.444237,2154.278085,656.6603125,-0.350718261
"18503",77050,"23/05/2022",489.125,1674.444237,2154.278085,656.6603125,-0.261083045
"18504",77050,"12/07/2022",489.125,1674.444237,2154.278085,656.6603125,-0.320516514
"18505",77100,"20/09/2022",488.875,1704.960442,2119.521346,656.6609375,-0.37234022
"18506",77100,"22/07/2022",488.875,1704.960442,2119.521346,656.6609375,-0.322561384
"18507",77100,"27/06/2022",488.875,1704.960442,2119.521346,656.6609375,-0.275530221907398
"18508",77100,"31/08/2022",488.875,1704.960442,2119.521346,656.6609375,-0.341467653
"18509",77100,"01/08/2022",488.875,1704.960442,2119.521346,656.6609375,-0.332521838
"18510",77100,"30/10/2022",488.875,1704.960442,2119.521346,656.6609375,-0.381255861
"18511",77100,"05/09/2022",488.875,1704.960442,2119.521346,656.6609375,-0.354769833
"18512",77100,"12/07/2022",488.875,1704.960442,2119.521346,656.6609375,-0.301453896
"18513",77100,"11/08/2022",488.875,1704.960442,2119.521346,656.6609375,-0.332578954
"18514",77100,"23/05/2022",488.875,1704.960442,2119.521346,656.6609375,-0.242385432
"18515",77100,"21/08/2022",488.875,1704.960442,2119.521346,656.6609375,-0.345106359
"18516",77100,"05/10/2022",488.875,1704.960442,2119.521346,656.6609375,-0.377192465
"18517",77150,"20/09/2022",489.5,1736.639485,2085.065034,656.661875,-0.373573538
"18518",77150,"12/07/2022",489.5,1736.639485,2085.065034,656.661875,-0.296192021
"18519",77150,"30/10/2022",489.5,1736.639485,2085.065034,656.661875,-0.379053008
"18520",77150,"05/09/2022",489.5,1736.639485,2085.065034,656.661875,-0.350231101
"18521",77150,"22/07/2022",489.5,1736.639485,2085.065034,656.661875,-0.315954823
"18522",77150,"11/08/2022",489.5,1736.639485,2085.065034,656.661875,-0.327473983
"18523",77150,"27/06/2022",489.5,1736.639485,2085.065034,656.661875,-0.274962693452835
"18524",77150,"01/08/2022",489.5,1736.639485,2085.065034,656.661875,-0.326313824
"18525",77150,"05/10/2022",489.5,1736.639485,2085.065034,656.661875,-0.377465146
"18526",77150,"21/08/2022",489.5,1736.639485,2085.065034,656.661875,-0.338357121
"18527",77150,"23/05/2022",489.5,1736.639485,2085.065034,656.661875,-0.249204955
"18528",77150,"31/08/2022",489.5,1736.639485,2085.065034,656.661875,-0.335221526
"18529",77200,"05/09/2022",491,1766.286495,2054.086779,656.6717188,-0.347038798
"18530",77200,"20/09/2022",491,1766.286495,2054.086779,656.6717188,-0.372952478
"18531",77200,"01/08/2022",491,1766.286495,2054.086779,656.6717188,-0.328394824
"18532",77200,"22/07/2022",491,1766.286495,2054.086779,656.6717188,-0.318268668
"18533",77200,"27/06/2022",491,1766.286495,2054.086779,656.6717188,-0.286727168411016
"18534",77200,"11/08/2022",491,1766.286495,2054.086779,656.6717188,-0.330017269
"18535",77200,"23/05/2022",491,1766.286495,2054.086779,656.6717188,-0.268111722
"18536",77200,"30/10/2022",491,1766.286495,2054.086779,656.6717188,-0.370155587
"18537",77200,"12/07/2022",491,1766.286495,2054.086779,656.6717188,-0.299386365
"18538",77200,"31/08/2022",491,1766.286495,2054.086779,656.6717188,-0.333054451
"18539",77200,"05/10/2022",491,1766.286495,2054.086779,656.6717188,-0.372875698
"18540",77200,"21/08/2022",491,1766.286495,2054.086779,656.6717188,-0.337741584
"18541",77250,"21/08/2022",490.3333333,1800.595595,2019.982788,656.6832813,-0.332590964
"18542",77250,"20/09/2022",490.3333333,1800.595595,2019.982788,656.6832813,-0.366160076
"18543",77250,"01/08/2022",490.3333333,1800.595595,2019.982788,656.6832813,-0.322809174
"18544",77250,"31/08/2022",490.3333333,1800.595595,2019.982788,656.6832813,-0.328865785
"18545",77250,"22/07/2022",490.3333333,1800.595595,2019.982788,656.6832813,-0.313737785
"18546",77250,"27/06/2022",490.3333333,1800.595595,2019.982788,656.6832813,-0.286616429686546
"18547",77250,"12/07/2022",490.3333333,1800.595595,2019.982788,656.6832813,-0.295694344
"18548",77250,"05/09/2022",490.3333333,1800.595595,2019.982788,656.6832813,-0.342938036
"18549",77250,"30/10/2022",490.3333333,1800.595595,2019.982788,656.6832813,-0.360761706
"18550",77250,"23/05/2022",490.3333333,1800.595595,2019.982788,656.6832813,-0.270093342
"18551",77250,"11/08/2022",490.3333333,1800.595595,2019.982788,656.6832813,-0.325267382
"18552",77250,"05/10/2022",490.3333333,1800.595595,2019.982788,656.6832813,-0.365536928
"18553",77300,"05/10/2022",489.625,1848.570651,1972.18175,656.7701563,-0.364810317
"18554",77300,"27/06/2022",489.625,1848.570651,1972.18175,656.7701563,-0.27861080930019
"18555",77300,"21/08/2022",489.625,1848.570651,1972.18175,656.7701563,-0.329905017
"18556",77300,"31/08/2022",489.625,1848.570651,1972.18175,656.7701563,-0.326750979
"18557",77300,"30/10/2022",489.625,1848.570651,1972.18175,656.7701563,-0.36108888
"18558",77300,"01/08/2022",489.625,1848.570651,1972.18175,656.7701563,-0.315820705
"18559",77300,"05/09/2022",489.625,1848.570651,1972.18175,656.7701563,-0.34155833
"18560",77300,"20/09/2022",489.625,1848.570651,1972.18175,656.7701563,-0.362295851
"18561",77300,"23/05/2022",489.625,1848.570651,1972.18175,656.7701563,-0.256287765
"18562",77300,"12/07/2022",489.625,1848.570651,1972.18175,656.7701563,-0.286834466
"18563",77300,"11/08/2022",489.625,1848.570651,1972.18175,656.7701563,-0.319072687
"18564",77300,"22/07/2022",489.625,1848.570651,1972.18175,656.7701563,-0.305911093
"18565",77350,"21/08/2022",490.125,1898.027141,1922.602901,656.8225,-0.324415678
"18566",77350,"31/08/2022",490.125,1898.027141,1922.602901,656.8225,-0.322658138
"18567",77350,"27/06/2022",490.125,1898.027141,1922.602901,656.8225,-0.268793467964445
"18568",77350,"05/10/2022",490.125,1898.027141,1922.602901,656.8225,-0.368430826
"18569",77350,"20/09/2022",490.125,1898.027141,1922.602901,656.8225,-0.359324355
"18570",77350,"30/10/2022",490.125,1898.027141,1922.602901,656.8225,-0.369568498
"18571",77350,"12/07/2022",490.125,1898.027141,1922.602901,656.8225,-0.280940557
"18572",77350,"01/08/2022",490.125,1898.027141,1922.602901,656.8225,-0.30882397
"18573",77350,"22/07/2022",490.125,1898.027141,1922.602901,656.8225,-0.298239057
"18574",77350,"05/09/2022",490.125,1898.027141,1922.602901,656.8225,-0.338268676
"18575",77350,"11/08/2022",490.125,1898.027141,1922.602901,656.8225,-0.313374886
"18576",77350,"23/05/2022",490.125,1898.027141,1922.602901,656.8225,-0.245256186
"18577",77400,"05/09/2022",490.7777778,1943.763692,1877.591009,656.8264063,-0.336042427
"18578",77400,"05/10/2022",490.7777778,1943.763692,1877.591009,656.8264063,-0.364358094
"18579",77400,"27/06/2022",490.7777778,1943.763692,1877.591009,656.8264063,-0.271327011381524
"18580",77400,"21/08/2022",490.7777778,1943.763692,1877.591009,656.8264063,-0.325957785
"18581",77400,"30/10/2022",490.7777778,1943.763692,1877.591009,656.8264063,-0.368396824
"18582",77400,"31/08/2022",490.7777778,1943.763692,1877.591009,656.8264063,-0.323350313
"18583",77400,"20/09/2022",490.7777778,1943.763692,1877.591009,656.8264063,-0.35705432
"18584",77400,"22/07/2022",490.7777778,1943.763692,1877.591009,656.8264063,-0.301683443
"18585",77400,"11/08/2022",490.7777778,1943.763692,1877.591009,656.8264063,-0.315486373
"18586",77400,"01/08/2022",490.7777778,1943.763692,1877.591009,656.8264063,-0.313683338
"18587",77400,"23/05/2022",490.7777778,1943.763692,1877.591009,656.8264063,-0.249335341
"18588",77400,"12/07/2022",490.7777778,1943.763692,1877.591009,656.8264063,-0.284032167
"18589",77450,"05/09/2022",490.625,1986.338144,1836.68206,656.8320313,-0.342516176
"18590",77450,"20/09/2022",490.625,1986.338144,1836.68206,656.8320313,-0.359951836
"18591",77450,"27/06/2022",490.625,1986.338144,1836.68206,656.8320313,-0.279924876615405
"18592",77450,"31/08/2022",490.625,1986.338144,1836.68206,656.8320313,-0.326865505
"18593",77450,"05/10/2022",490.625,1986.338144,1836.68206,656.8320313,-0.369842752
"18594",77450,"21/08/2022",490.625,1986.338144,1836.68206,656.8320313,-0.329573297
"18595",77450,"01/08/2022",490.625,1986.338144,1836.68206,656.8320313,-0.317735505
"18596",77450,"22/07/2022",490.625,1986.338144,1836.68206,656.8320313,-0.306625155
"18597",77450,"12/07/2022",490.625,1986.338144,1836.68206,656.8320313,-0.288713621
"18598",77450,"11/08/2022",490.625,1986.338144,1836.68206,656.8320313,-0.318638776
"18599",77450,"30/10/2022",490.625,1986.338144,1836.68206,656.8320313,-0.372107069
"18600",77450,"23/05/2022",490.625,1986.338144,1836.68206,656.8320313,-0.255630704
"18601",77500,"05/09/2022",489.2222222,2033.946402,1790.1532,656.8385938,-0.340433891
"18602",77500,"27/06/2022",489.2222222,2033.946402,1790.1532,656.8385938,-0.269630595277517
"18603",77500,"20/09/2022",489.2222222,2033.946402,1790.1532,656.8385938,-0.357013628
"18604",77500,"31/08/2022",489.2222222,2033.946402,1790.1532,656.8385938,-0.323827578
"18605",77500,"30/10/2022",489.2222222,2033.946402,1790.1532,656.8385938,-0.373671879
"18606",77500,"01/08/2022",489.2222222,2033.946402,1790.1532,656.8385938,-0.312843294
"18607",77500,"22/07/2022",489.2222222,2033.946402,1790.1532,656.8385938,-0.301309922
"18608",77500,"05/10/2022",489.2222222,2033.946402,1790.1532,656.8385938,-0.367228108
"18609",77500,"21/08/2022",489.2222222,2033.946402,1790.1532,656.8385938,-0.325806343
"18610",77500,"23/05/2022",489.2222222,2033.946402,1790.1532,656.8385938,-0.235757744
"18611",77500,"12/07/2022",489.2222222,2033.946402,1790.1532,656.8385938,-0.281862228
"18612",77500,"11/08/2022",489.2222222,2033.946402,1790.1532,656.8385938,-0.312730641
"18613",77550,"31/08/2022",489.2222222,2083.181513,1741.745571,657.1789063,-0.322927741
"18614",77550,"23/05/2022",489.2222222,2083.181513,1741.745571,657.1789063,-0.221930119
"18615",77550,"27/06/2022",489.2222222,2083.181513,1741.745571,657.1789063,-0.255941075583299
"18616",77550,"05/09/2022",489.2222222,2083.181513,1741.745571,657.1789063,-0.337505833
"18617",77550,"21/08/2022",489.2222222,2083.181513,1741.745571,657.1789063,-0.324690139
"18618",77550,"11/08/2022",489.2222222,2083.181513,1741.745571,657.1789063,-0.310418859
"18619",77550,"05/10/2022",489.2222222,2083.181513,1741.745571,657.1789063,-0.364700311
"18620",77550,"01/08/2022",489.2222222,2083.181513,1741.745571,657.1789063,-0.310724813
"18621",77550,"20/09/2022",489.2222222,2083.181513,1741.745571,657.1789063,-0.356783786
"18622",77550,"12/07/2022",489.2222222,2083.181513,1741.745571,657.1789063,-0.276843924
"18623",77550,"22/07/2022",489.2222222,2083.181513,1741.745571,657.1789063,-0.298059904
"18624",77550,"30/10/2022",489.2222222,2083.181513,1741.745571,657.1789063,-0.377285508
"18625",77600,"21/08/2022",489.75,2128.147776,1699.35223,657.2075,-0.318524823
"18626",77600,"20/09/2022",489.75,2128.147776,1699.35223,657.2075,-0.353971558
"18627",77600,"31/08/2022",489.75,2128.147776,1699.35223,657.2075,-0.317705464
"18628",77600,"05/09/2022",489.75,2128.147776,1699.35223,657.2075,-0.333230159
"18629",77600,"27/06/2022",489.75,2128.147776,1699.35223,657.2075,-0.251703698665668
"18630",77600,"05/10/2022",489.75,2128.147776,1699.35223,657.2075,-0.362909465
"18631",77600,"22/07/2022",489.75,2128.147776,1699.35223,657.2075,-0.293320983
"18632",77600,"01/08/2022",489.75,2128.147776,1699.35223,657.2075,-0.305230049
"18633",77600,"30/10/2022",489.75,2128.147776,1699.35223,657.2075,-0.374673297
"18634",77600,"11/08/2022",489.75,2128.147776,1699.35223,657.2075,-0.30312705
"18635",77600,"12/07/2022",489.75,2128.147776,1699.35223,657.2075,-0.272119334
"18636",77600,"23/05/2022",489.75,2128.147776,1699.35223,657.2075,-0.215992538
"18637",77650,"21/08/2022",489.375,2170.876741,1660.613982,657.3303125,-0.304290069
"18638",77650,"05/09/2022",489.375,2170.876741,1660.613982,657.3303125,-0.318639203
"18639",77650,"20/09/2022",489.375,2170.876741,1660.613982,657.3303125,-0.34292911
"18640",77650,"22/07/2022",489.375,2170.876741,1660.613982,657.3303125,-0.279312419
"18641",77650,"27/06/2022",489.375,2170.876741,1660.613982,657.3303125,-0.234522666113499
"18642",77650,"31/08/2022",489.375,2170.876741,1660.613982,657.3303125,-0.305548816
"18643",77650,"01/08/2022",489.375,2170.876741,1660.613982,657.3303125,-0.291975707
"18644",77650,"23/05/2022",489.375,2170.876741,1660.613982,657.3303125,-0.194658711
"18645",77650,"30/10/2022",489.375,2170.876741,1660.613982,657.3303125,-0.373688405
"18646",77650,"05/10/2022",489.375,2170.876741,1660.613982,657.3303125,-0.35646747
"18647",77650,"11/08/2022",489.375,2170.876741,1660.613982,657.3303125,-0.288596062
"18648",77650,"12/07/2022",489.375,2170.876741,1660.613982,657.3303125,-0.258974297
"18649",77700,"21/08/2022",488.8888889,2211.442463,1625.645003,657.3351563,-0.303715939
"18650",77700,"22/07/2022",488.8888889,2211.442463,1625.645003,657.3351563,-0.276325063
"18651",77700,"05/09/2022",488.8888889,2211.442463,1625.645003,657.3351563,-0.319069768
"18652",77700,"20/09/2022",488.8888889,2211.442463,1625.645003,657.3351563,-0.343848808
"18653",77700,"05/10/2022",488.8888889,2211.442463,1625.645003,657.3351563,-0.358905952
"18654",77700,"23/05/2022",488.8888889,2211.442463,1625.645003,657.3351563,-0.195791773
"18655",77700,"30/10/2022",488.8888889,2211.442463,1625.645003,657.3351563,-0.377079688
"18656",77700,"27/06/2022",488.8888889,2211.442463,1625.645003,657.3351563,-0.232512879448059
"18657",77700,"31/08/2022",488.8888889,2211.442463,1625.645003,657.3351563,-0.305341862
"18658",77700,"12/07/2022",488.8888889,2211.442463,1625.645003,657.3351563,-0.256272887
"18659",77700,"11/08/2022",488.8888889,2211.442463,1625.645003,657.3351563,-0.288091151
"18660",77700,"01/08/2022",488.8888889,2211.442463,1625.645003,657.3351563,-0.289153548
"18661",77750,"05/10/2022",489.375,2248.724348,1596.085236,657.3403125,-0.35586664
"18662",77750,"05/09/2022",489.375,2248.724348,1596.085236,657.3403125,-0.316702926
"18663",77750,"31/08/2022",489.375,2248.724348,1596.085236,657.3403125,-0.302325185
"18664",77750,"12/07/2022",489.375,2248.724348,1596.085236,657.3403125,-0.255060472
"18665",77750,"23/05/2022",489.375,2248.724348,1596.085236,657.3403125,-0.207466734
"18666",77750,"27/06/2022",489.375,2248.724348,1596.085236,657.3403125,-0.237682262483316
"18667",77750,"20/09/2022",489.375,2248.724348,1596.085236,657.3403125,-0.343659158
"18668",77750,"30/10/2022",489.375,2248.724348,1596.085236,657.3403125,-0.370400554
"18669",77750,"11/08/2022",489.375,2248.724348,1596.085236,657.3403125,-0.284948236
"18670",77750,"01/08/2022",489.375,2248.724348,1596.085236,657.3403125,-0.285707605
"18671",77750,"21/08/2022",489.375,2248.724348,1596.085236,657.3403125,-0.301009786
"18672",77750,"22/07/2022",489.375,2248.724348,1596.085236,657.3403125,-0.273983209
"18673",77800,"05/09/2022",488.875,2284.97564,1569.488409,657.3514063,-0.323619145
"18674",77800,"31/08/2022",488.875,2284.97564,1569.488409,657.3514063,-0.314474248
"18675",77800,"21/08/2022",488.875,2284.97564,1569.488409,657.3514063,-0.315317132
"18676",77800,"20/09/2022",488.875,2284.97564,1569.488409,657.3514063,-0.354736964
"18677",77800,"05/10/2022",488.875,2284.97564,1569.488409,657.3514063,-0.360641948
"18678",77800,"12/07/2022",488.875,2284.97564,1569.488409,657.3514063,-0.259881294
"18679",77800,"01/08/2022",488.875,2284.97564,1569.488409,657.3514063,-0.298752028
"18680",77800,"27/06/2022",488.875,2284.97564,1569.488409,657.3514063,-0.245793392009373
"18681",77800,"22/07/2022",488.875,2284.97564,1569.488409,657.3514063,-0.28227058
"18682",77800,"23/05/2022",488.875,2284.97564,1569.488409,657.3514063,-0.237122123
"18683",77800,"30/10/2022",488.875,2284.97564,1569.488409,657.3514063,-0.36853384
"18684",77800,"11/08/2022",488.875,2284.97564,1569.488409,657.3514063,-0.300306169
"18685",77850,"21/08/2022",490.875,2321.548545,1544.300133,657.3540625,-0.336555029
"18686",77850,"05/09/2022",490.875,2321.548545,1544.300133,657.3540625,-0.345118224
"18687",77850,"31/08/2022",490.875,2321.548545,1544.300133,657.3540625,-0.333328229
"18688",77850,"30/10/2022",490.875,2321.548545,1544.300133,657.3540625,-0.374681793
"18689",77850,"22/07/2022",490.875,2321.548545,1544.300133,657.3540625,-0.297458103
"18690",77850,"01/08/2022",490.875,2321.548545,1544.300133,657.3540625,-0.31790852
"18691",77850,"05/10/2022",490.875,2321.548545,1544.300133,657.3540625,-0.376841738
"18692",77850,"27/06/2022",490.875,2321.548545,1544.300133,657.3540625,-0.261322200109687
"18693",77850,"12/07/2022",490.875,2321.548545,1544.300133,657.3540625,-0.271907674
"18694",77850,"20/09/2022",490.875,2321.548545,1544.300133,657.3540625,-0.374155161
"18695",77850,"11/08/2022",490.875,2321.548545,1544.300133,657.3540625,-0.322933705
"18696",77850,"23/05/2022",490.875,2321.548545,1544.300133,657.3540625,-0.269040867
"18697",77900,"31/08/2022",491.125,2359.088086,1519.710442,657.3570313,-0.334648421
"18698",77900,"30/10/2022",491.125,2359.088086,1519.710442,657.3570313,-0.373671524
"18699",77900,"27/06/2022",491.125,2359.088086,1519.710442,657.3570313,-0.264173757480948
"18700",77900,"05/09/2022",491.125,2359.088086,1519.710442,657.3570313,-0.35075527
"18701",77900,"21/08/2022",491.125,2359.088086,1519.710442,657.3570313,-0.335684451
"18702",77900,"11/08/2022",491.125,2359.088086,1519.710442,657.3570313,-0.320491077
"18703",77900,"23/05/2022",491.125,2359.088086,1519.710442,657.3570313,-0.26399334
"18704",77900,"20/09/2022",491.125,2359.088086,1519.710442,657.3570313,-0.379559375
"18705",77900,"05/10/2022",491.125,2359.088086,1519.710442,657.3570313,-0.383979172
"18706",77900,"22/07/2022",491.125,2359.088086,1519.710442,657.3570313,-0.290503648
"18707",77900,"01/08/2022",491.125,2359.088086,1519.710442,657.3570313,-0.313746315
"18708",77900,"12/07/2022",491.125,2359.088086,1519.710442,657.3570313,-0.266015647
"18709",77950,"22/07/2022",490.5,2398.188829,1494.839124,657.3982813,-0.293596004
"18710",77950,"20/09/2022",490.5,2398.188829,1494.839124,657.3982813,-0.375390552
"18711",77950,"31/08/2022",490.5,2398.188829,1494.839124,657.3982813,-0.336356571
"18712",77950,"21/08/2022",490.5,2398.188829,1494.839124,657.3982813,-0.338743144
"18713",77950,"30/10/2022",490.5,2398.188829,1494.839124,657.3982813,-0.372452492
"18714",77950,"27/06/2022",490.5,2398.188829,1494.839124,657.3982813,-0.26209450121969
"18715",77950,"01/08/2022",490.5,2398.188829,1494.839124,657.3982813,-0.31814923
"18716",77950,"23/05/2022",490.5,2398.188829,1494.839124,657.3982813,-0.25289545
"18717",77950,"05/10/2022",490.5,2398.188829,1494.839124,657.3982813,-0.382457318
"18718",77950,"05/09/2022",490.5,2398.188829,1494.839124,657.3982813,-0.351031717
"18719",77950,"11/08/2022",490.5,2398.188829,1494.839124,657.3982813,-0.324159352
"18720",77950,"12/07/2022",490.5,2398.188829,1494.839124,657.3982813,-0.269875092
"18721",78000,"21/08/2022",490.375,2440.101008,1467.386142,657.4040625,-0.35093264
"18722",78000,"30/10/2022",490.375,2440.101008,1467.386142,657.4040625,-0.372029871
"18723",78000,"22/07/2022",490.375,2440.101008,1467.386142,657.4040625,-0.326329967
"18724",78000,"20/09/2022",490.375,2440.101008,1467.386142,657.4040625,-0.368178966
"18725",78000,"31/08/2022",490.375,2440.101008,1467.386142,657.4040625,-0.341731642
"18726",78000,"05/09/2022",490.375,2440.101008,1467.386142,657.4040625,-0.353861446
"18727",78000,"23/05/2022",490.375,2440.101008,1467.386142,657.4040625,-0.262073272
"18728",78000,"27/06/2022",490.375,2440.101008,1467.386142,657.4040625,-0.284567741798116
"18729",78000,"12/07/2022",490.375,2440.101008,1467.386142,657.4040625,-0.302741541
"18730",78000,"05/10/2022",490.375,2440.101008,1467.386142,657.4040625,-0.375901715
"18731",78000,"01/08/2022",490.375,2440.101008,1467.386142,657.4040625,-0.34065392
"18732",78000,"11/08/2022",490.375,2440.101008,1467.386142,657.4040625,-0.341457115
"18733",78050,"22/07/2022",490.875,2487.695485,1430.252489,657.449375,-0.325281037
"18734",78050,"05/10/2022",490.875,2487.695485,1430.252489,657.449375,-0.365527995
"18735",78050,"20/09/2022",490.875,2487.695485,1430.252489,657.449375,-0.35617758
"18736",78050,"23/05/2022",490.875,2487.695485,1430.252489,657.449375,-0.258536311
"18737",78050,"21/08/2022",490.875,2487.695485,1430.252489,657.449375,-0.339032138
"18738",78050,"12/07/2022",490.875,2487.695485,1430.252489,657.449375,-0.307019506
"18739",78050,"05/09/2022",490.875,2487.695485,1430.252489,657.449375,-0.346407511
"18740",78050,"30/10/2022",490.875,2487.695485,1430.252489,657.449375,-0.367599412
"18741",78050,"11/08/2022",490.875,2487.695485,1430.252489,657.449375,-0.331918959
"18742",78050,"27/06/2022",490.875,2487.695485,1430.252489,657.449375,-0.290600620670083
"18743",78050,"31/08/2022",490.875,2487.695485,1430.252489,657.449375,-0.331351078
"18744",78050,"01/08/2022",490.875,2487.695485,1430.252489,657.449375,-0.332450339
"18745",78100,"22/07/2022",490.125,2537.239691,1384.667319,657.4525,-0.313422335
"18746",78100,"05/09/2022",490.125,2537.239691,1384.667319,657.4525,-0.343803685
"18747",78100,"05/10/2022",490.125,2537.239691,1384.667319,657.4525,-0.363858258
"18748",78100,"31/08/2022",490.125,2537.239691,1384.667319,657.4525,-0.328009368
"18749",78100,"21/08/2022",490.125,2537.239691,1384.667319,657.4525,-0.331064984
"18750",78100,"27/06/2022",490.125,2537.239691,1384.667319,657.4525,-0.28280461721028
"18751",78100,"12/07/2022",490.125,2537.239691,1384.667319,657.4525,-0.298342234
"18752",78100,"23/05/2022",490.125,2537.239691,1384.667319,657.4525,-0.254331586
"18753",78100,"20/09/2022",490.125,2537.239691,1384.667319,657.4525,-0.354825757
"18754",78100,"01/08/2022",490.125,2537.239691,1384.667319,657.4525,-0.322560426
"18755",78100,"11/08/2022",490.125,2537.239691,1384.667319,657.4525,-0.321902626
"18756",78100,"30/10/2022",490.125,2537.239691,1384.667319,657.4525,-0.369114447
"18757",78150,"21/08/2022",488.625,2580.695328,1336.44176,657.479375,-0.333690044
"18758",78150,"23/05/2022",488.625,2580.695328,1336.44176,657.479375,-0.260799712
"18759",78150,"05/09/2022",488.625,2580.695328,1336.44176,657.479375,-0.346781623
"18760",78150,"05/10/2022",488.625,2580.695328,1336.44176,657.479375,-0.364571624
"18761",78150,"22/07/2022",488.625,2580.695328,1336.44176,657.479375,-0.316298313
"18762",78150,"31/08/2022",488.625,2580.695328,1336.44176,657.479375,-0.329698754
"18763",78150,"30/10/2022",488.625,2580.695328,1336.44176,657.479375,-0.366685392
"18764",78150,"12/07/2022",488.625,2580.695328,1336.44176,657.479375,-0.301402992
